Formulation,Helper_lipid_ID,Comment,mRNA/Cells,Lipid_name,Experiment_ID,Cargo_type,Model_type,Experiment_weight,quantified_delivery,unnormalized_delivery,Cationic_Lipid_Mol_Ratio,Cationic_Lipid_to_mRNA_weight_ratio,mRNA/cells,toxicity_class,delivery_class,unnormalized_toxicity
Unsat_dendrimer,DOPE,"Total lipids/RNA 40:1; DOPE MW = 744, Chol = 387, C14-P2K = 2713",1.252762968495368,6A3-SC8,Lee_unsat,mRNA,IGROV1,1.0,1.80628,6.15,,,,0.0,2.0,1.0
Unsat_dendrimer,DOPE,"Total lipids/RNA 40:1; DOPE MW = 744, Chol = 387, C14-P2K = 2722",1.252762968495368,2A9-4T,Lee_unsat,mRNA,IGROV1,1.0,-0.43352,2.7,,,,0.0,1.0,0.94061
Unsat_dendrimer,DOPE,"Total lipids/RNA 40:1; DOPE MW = 744, Chol = 387, C14-P2K = 2723",1.252762968495368,2A9V-4T,Lee_unsat,mRNA,IGROV1,1.0,-1.53719,1.0,,,,0.0,0.0,0.92529
Unsat_dendrimer,DOPE,"Total lipids/RNA 40:1; DOPE MW = 744, Chol = 387, C14-P2K = 2724",1.252762968495368,3A4-4T,Lee_unsat,mRNA,IGROV1,1.0,-0.43352,2.7,,,,0.0,1.0,0.95402
Unsat_dendrimer,DOPE,"Total lipids/RNA 40:1; DOPE MW = 744, Chol = 387, C14-P2K = 2726",1.252762968495368,4A3-4T,Lee_unsat,mRNA,IGROV1,1.0,0.41047,4.0,,,,0.0,1.0,0.86782
Unsat_dendrimer,DOPE,"Total lipids/RNA 40:1; DOPE MW = 744, Chol = 387, C14-P2K = 2727",1.252762968495368,6A3-4T,Lee_unsat,mRNA,IGROV1,1.0,1.80628,6.15,,,,0.0,2.0,0.86973
Unsat_dendrimer,DOPE,"Total lipids/RNA 40:1; DOPE MW = 744, Chol = 387, C14-P2K = 2729",1.252762968495368,2A9-4C,Lee_unsat,mRNA,IGROV1,1.0,-0.43352,2.7,,,,0.0,1.0,1.0
Unsat_dendrimer,DOPE,"Total lipids/RNA 40:1; DOPE MW = 744, Chol = 387, C14-P2K = 2730",1.252762968495368,2A9V-4C,Lee_unsat,mRNA,IGROV1,1.0,-1.53719,1.0,,,,0.0,0.0,0.99234
Unsat_dendrimer,DOPE,"Total lipids/RNA 40:1; DOPE MW = 744, Chol = 387, C14-P2K = 2731",1.252762968495368,3A4-4C,Lee_unsat,mRNA,IGROV1,1.0,-1.53719,1.0,,,,0.0,0.0,0.92146
Unsat_dendrimer,DOPE,"Total lipids/RNA 40:1; DOPE MW = 744, Chol = 387, C14-P2K = 2733",1.252762968495368,4A3-4C,Lee_unsat,mRNA,IGROV1,1.0,-0.43352,2.7,,,,0.0,1.0,0.92529
Unsat_dendrimer,DOPE,"Total lipids/RNA 40:1; DOPE MW = 744, Chol = 387, C14-P2K = 2734",1.252762968495368,6A3-4C,Lee_unsat,mRNA,IGROV1,1.0,0.41047,4.0,,,,0.0,1.0,1.0
Unsat_dendrimer,DOPE,"Total lipids/RNA 40:1; DOPE MW = 744, Chol = 387, C14-P2K = 2736",1.252762968495368,2A9-SC8/2,Lee_unsat,mRNA,IGROV1,1.0,-0.43352,2.7,,,,0.0,1.0,0.94061
Unsat_dendrimer,DOPE,"Total lipids/RNA 40:1; DOPE MW = 744, Chol = 387, C14-P2K = 2737",1.252762968495368,2A9V-SC8/2,Lee_unsat,mRNA,IGROV1,1.0,-0.43352,2.7,,,,0.0,1.0,0.91762
Unsat_dendrimer,DOPE,"Total lipids/RNA 40:1; DOPE MW = 744, Chol = 387, C14-P2K = 2738",1.252762968495368,3A4-SC8/2,Lee_unsat,mRNA,IGROV1,1.0,-1.53719,1.0,,,,0.0,0.0,0.92912
Unsat_dendrimer,DOPE,"Total lipids/RNA 40:1; DOPE MW = 744, Chol = 387, C14-P2K = 2740",1.252762968495368,4A3-SC8/2,Lee_unsat,mRNA,IGROV1,1.0,1.50764,5.69,,,,0.0,2.0,0.87356
Unsat_dendrimer,DOPE,"Total lipids/RNA 40:1; DOPE MW = 744, Chol = 387, C14-P2K = 2741",1.252762968495368,6A3-SC8/2,Lee_unsat,mRNA,IGROV1,1.0,1.80628,6.15,,,,0.0,2.0,0.95402
Unsat_dendrimer,DOPE,"Total lipids/RNA 40:1; DOPE MW = 744, Chol = 387, C14-P2K = 2749",1.252762968495368,2A2-SC6,Lee_unsat,mRNA,IGROV1,1.0,0.41047,4.0,,,,0.0,1.0,1.0
Unsat_dendrimer,DOPE,"Total lipids/RNA 40:1; DOPE MW = 744, Chol = 387, C14-P2K = 2750",1.252762968495368,2A9-SC6,Lee_unsat,mRNA,IGROV1,1.0,-0.43352,2.7,,,,0.0,1.0,1.0
Unsat_dendrimer,DOPE,"Total lipids/RNA 40:1; DOPE MW = 744, Chol = 387, C14-P2K = 2751",1.252762968495368,2A9V-SC6,Lee_unsat,mRNA,IGROV1,1.0,-0.43352,2.7,,,,0.0,1.0,1.0
Unsat_dendrimer,DOPE,"Total lipids/RNA 40:1; DOPE MW = 744, Chol = 387, C14-P2K = 2752",1.252762968495368,3A4-SC6,Lee_unsat,mRNA,IGROV1,1.0,-1.53719,1.0,,,,0.0,0.0,1.0
Unsat_dendrimer,DOPE,"Total lipids/RNA 40:1; DOPE MW = 744, Chol = 387, C14-P2K = 2753",1.252762968495368,4A1-SC6,Lee_unsat,mRNA,IGROV1,1.0,0.41047,4.0,,,,0.0,1.0,0.90613
Unsat_dendrimer,DOPE,"Total lipids/RNA 40:1; DOPE MW = 744, Chol = 387, C14-P2K = 2755",1.252762968495368,6A3-SC6,Lee_unsat,mRNA,IGROV1,1.0,1.50764,5.69,,,,0.0,2.0,1.0
zhang,DSPC,,1.4663370687934272,AM-C10,Zhang_Aminoglycoside,siRNA,HeLa,1.0,,,,,,1.0,,0.79235
zhang,DSPC,,1.4663370687934272,AM-C11,Zhang_Aminoglycoside,siRNA,HeLa,1.0,,,,,,0.0,,0.90437
zhang,DSPC,,1.4663370687934272,AM-C12,Zhang_Aminoglycoside,siRNA,HeLa,1.0,,,,,,0.0,,1.0
zhang,DSPC,,1.4663370687934272,AM-C13,Zhang_Aminoglycoside,siRNA,HeLa,1.0,,,,,,0.0,,1.0
zhang,DSPC,,1.4663370687934272,AM-C14,Zhang_Aminoglycoside,siRNA,HeLa,1.0,,,,,,0.0,,0.9153
zhang,DSPC,,1.4663370687934272,AM-C16,Zhang_Aminoglycoside,siRNA,HeLa,1.0,,,,,,0.0,,0.95082
zhang,DSPC,,1.4663370687934272,GN-C10,Zhang_Aminoglycoside,siRNA,HeLa,1.0,,,,,,0.0,,0.85792
zhang,DSPC,,1.4663370687934272,GN-C11,Zhang_Aminoglycoside,siRNA,HeLa,1.0,,,,,,0.0,,1.0
zhang,DSPC,,1.4663370687934272,GN-C13,Zhang_Aminoglycoside,siRNA,HeLa,1.0,,,,,,2.0,,0.68033
zhang,DSPC,,1.4663370687934272,PR-C11,Zhang_Aminoglycoside,siRNA,HeLa,1.0,,,,,,0.0,,1.0
zhang,DSPC,,1.4663370687934272,HG-C10,Zhang_Aminoglycoside,siRNA,HeLa,1.0,,,,,,0.0,,0.98087
zhang,DSPC,,1.4663370687934272,HG-C11,Zhang_Aminoglycoside,siRNA,HeLa,1.0,,,,,,0.0,,0.90437
zhang,DSPC,,1.4663370687934272,HG-C12,Zhang_Aminoglycoside,siRNA,HeLa,1.0,,,,,,0.0,,1.0
zhang,DSPC,,1.4663370687934272,HG-C13,Zhang_Aminoglycoside,siRNA,HeLa,1.0,,,,,,0.0,,1.0
zhang,DSPC,,1.4663370687934272,HG-C14,Zhang_Aminoglycoside,siRNA,HeLa,1.0,,,,,,0.0,,1.0
zhang,DSPC,,1.4663370687934272,HG-C16,Zhang_Aminoglycoside,siRNA,HeLa,1.0,,,,,,0.0,,1.0
zhang,DSPC,,1.4663370687934272,KN-C11,Zhang_Aminoglycoside,siRNA,HeLa,1.0,,,,,,0.0,,1.0
zhang,DSPC,,1.4663370687934272,KN-C12,Zhang_Aminoglycoside,siRNA,HeLa,1.0,,,,,,0.0,,1.0
zhang,DSPC,,1.4663370687934272,KN-C13,Zhang_Aminoglycoside,siRNA,HeLa,1.0,,,,,,2.0,,0.47268
zhang,DSPC,,1.4663370687934272,RB-C10,Zhang_Aminoglycoside,siRNA,HeLa,1.0,,,,,,0.0,,1.0
zhang,DSPC,,1.4663370687934272,RB-C12,Zhang_Aminoglycoside,siRNA,HeLa,1.0,,,,,,2.0,,0.68852
zhang,DSPC,,1.4663370687934272,GT-C11,Zhang_Aminoglycoside,siRNA,HeLa,1.0,,,,,,1.0,,0.70765
zhang,DSPC,,1.4663370687934272,GT-C13,Zhang_Aminoglycoside,siRNA,HeLa,1.0,,,,,,2.0,,0.54098
Farbiak_dendrimer,DOPE,calculated based off 10000:1 mol ratio,0.9409833444645266,4A3-SC6,Farbiak_Dendrimer_HeLa,mRNA,HeLa,0.15,,,,,,0.0,,1.0
Farbiak_dendrimer,DOPE,calculated based off 10000:1 mol ratio,0.9409833444645266,4A3-SC7,Farbiak_Dendrimer_HeLa,mRNA,HeLa,0.15,,,,,,0.0,,1.0
Farbiak_dendrimer,DOPE,calculated based off 10000:1 mol ratio,0.9409833444645266,4A3-SC8,Farbiak_Dendrimer_HeLa,mRNA,HeLa,0.15,,,,,,0.0,,1.0
Farbiak_dendrimer,DOPE,calculated based off 10000:1 mol ratio,0.9409833444645266,4A3-SC9,Farbiak_Dendrimer_HeLa,mRNA,HeLa,0.15,,,,,,0.0,,1.0
Farbiak_dendrimer,DOPE,calculated based off 10000:1 mol ratio,0.9409833444645266,4A3-SC11,Farbiak_Dendrimer_HeLa,mRNA,HeLa,0.15,,,,,,0.0,,0.99071
Farbiak_dendrimer,DOPE,calculated based off 10000:1 mol ratio,0.9409833444645266,4A3-SC12,Farbiak_Dendrimer_HeLa,mRNA,HeLa,0.15,,,,,,0.0,,0.95098
Farbiak_dendrimer,DOPE,calculated based off 10000:1 mol ratio,1.4170660197866445,4A3-SC6,Farbiak_Dendrimer_HeLa,mRNA,HeLa,0.15,,,,,,0.0,,0.96951
Farbiak_dendrimer,DOPE,calculated based off 10000:1 mol ratio,1.4170660197866445,4A3-SC7,Farbiak_Dendrimer_HeLa,mRNA,HeLa,0.15,,,,,,0.0,,0.95873
Farbiak_dendrimer,DOPE,calculated based off 10000:1 mol ratio,1.4170660197866445,4A3-SC8,Farbiak_Dendrimer_HeLa,mRNA,HeLa,0.15,,,,,,0.0,,0.91818
Farbiak_dendrimer,DOPE,calculated based off 10000:1 mol ratio,1.4170660197866445,4A3-SC9,Farbiak_Dendrimer_HeLa,mRNA,HeLa,0.15,,,,,,0.0,,0.89902
Farbiak_dendrimer,DOPE,calculated based off 10000:1 mol ratio,1.4170660197866445,4A3-SC11,Farbiak_Dendrimer_HeLa,mRNA,HeLa,0.15,,,,,,0.0,,0.87926
Farbiak_dendrimer,DOPE,calculated based off 10000:1 mol ratio,1.4170660197866445,4A3-SC12,Farbiak_Dendrimer_HeLa,mRNA,HeLa,0.15,,,,,,0.0,,0.87255
Farbiak_dendrimer,DOPE,calculated based off 10000:1 mol ratio,1.9810014688665831,4A3-SC6,Farbiak_Dendrimer_HeLa,mRNA,HeLa,0.15,,,,,,0.0,,0.83841
Farbiak_dendrimer,DOPE,calculated based off 10000:1 mol ratio,1.9810014688665831,4A3-SC7,Farbiak_Dendrimer_HeLa,mRNA,HeLa,0.15,,,,,,0.0,,0.81905
Farbiak_dendrimer,DOPE,calculated based off 10000:1 mol ratio,1.9810014688665831,4A3-SC8,Farbiak_Dendrimer_HeLa,mRNA,HeLa,0.15,,,,,,1.0,,0.77879
Farbiak_dendrimer,DOPE,calculated based off 10000:1 mol ratio,1.9810014688665831,4A3-SC9,Farbiak_Dendrimer_HeLa,mRNA,HeLa,0.15,,,,,,1.0,,0.75896
Farbiak_dendrimer,DOPE,calculated based off 10000:1 mol ratio,1.9810014688665831,4A3-SC11,Farbiak_Dendrimer_HeLa,mRNA,HeLa,0.15,,,,,,2.0,,0.65944
Farbiak_dendrimer,DOPE,calculated based off 10000:1 mol ratio,1.9810014688665831,4A3-SC12,Farbiak_Dendrimer_HeLa,mRNA,HeLa,0.15,,,,,,1.0,,0.79085
Farbiak_dendrimer,DOPE,calculated based off 10000:1 mol ratio,2.6026896854443837,4A3-SC6,Farbiak_Dendrimer_HeLa,mRNA,HeLa,0.15,,,,,,1.0,,0.70732
Farbiak_dendrimer,DOPE,calculated based off 10000:1 mol ratio,2.6026896854443837,4A3-SC7,Farbiak_Dendrimer_HeLa,mRNA,HeLa,0.15,,,,,,2.0,,0.67937
Farbiak_dendrimer,DOPE,calculated based off 10000:1 mol ratio,2.6026896854443837,4A3-SC8,Farbiak_Dendrimer_HeLa,mRNA,HeLa,0.15,,,,,,2.0,,0.61515
Farbiak_dendrimer,DOPE,calculated based off 10000:1 mol ratio,2.6026896854443837,4A3-SC9,Farbiak_Dendrimer_HeLa,mRNA,HeLa,0.15,,,,,,2.0,,0.57003
Farbiak_dendrimer,DOPE,calculated based off 10000:1 mol ratio,2.6026896854443837,4A3-SC11,Farbiak_Dendrimer_HeLa,mRNA,HeLa,0.15,,,,,,2.0,,0.46749
Farbiak_dendrimer,DOPE,calculated based off 10000:1 mol ratio,2.6026896854443837,4A3-SC12,Farbiak_Dendrimer_HeLa,mRNA,HeLa,0.15,,,,,,1.0,,0.70915
Farbiak_dendrimer,DOPE,calculated based off 10000:1 mol ratio,0.9409833444645266,4A3-SC6,Farbiak_Dendrimer_igrov1,mRNA,IGROV1,0.15,,,,,,0.0,,1.0
Farbiak_dendrimer,DOPE,calculated based off 10000:1 mol ratio,0.9409833444645266,4A3-SC7,Farbiak_Dendrimer_igrov1,mRNA,IGROV1,0.15,,,,,,0.0,,1.0
Farbiak_dendrimer,DOPE,calculated based off 10000:1 mol ratio,0.9409833444645266,4A3-SC8,Farbiak_Dendrimer_igrov1,mRNA,IGROV1,0.15,,,,,,0.0,,1.0
Farbiak_dendrimer,DOPE,calculated based off 10000:1 mol ratio,0.9409833444645266,4A3-SC9,Farbiak_Dendrimer_igrov1,mRNA,IGROV1,0.15,,,,,,0.0,,1.0
Farbiak_dendrimer,DOPE,calculated based off 10000:1 mol ratio,0.9409833444645266,4A3-SC11,Farbiak_Dendrimer_igrov1,mRNA,IGROV1,0.15,,,,,,0.0,,0.98762
Farbiak_dendrimer,DOPE,calculated based off 10000:1 mol ratio,0.9409833444645266,4A3-SC12,Farbiak_Dendrimer_igrov1,mRNA,IGROV1,0.15,,,,,,0.0,,0.92157
Farbiak_dendrimer,DOPE,calculated based off 10000:1 mol ratio,1.4170660197866445,4A3-SC6,Farbiak_Dendrimer_igrov1,mRNA,IGROV1,0.15,,,,,,0.0,,1.0
Farbiak_dendrimer,DOPE,calculated based off 10000:1 mol ratio,1.4170660197866445,4A3-SC7,Farbiak_Dendrimer_igrov1,mRNA,IGROV1,0.15,,,,,,0.0,,1.0
Farbiak_dendrimer,DOPE,calculated based off 10000:1 mol ratio,1.4170660197866445,4A3-SC8,Farbiak_Dendrimer_igrov1,mRNA,IGROV1,0.15,,,,,,0.0,,0.98788
Farbiak_dendrimer,DOPE,calculated based off 10000:1 mol ratio,1.4170660197866445,4A3-SC9,Farbiak_Dendrimer_igrov1,mRNA,IGROV1,0.15,,,,,,0.0,,0.94137
Farbiak_dendrimer,DOPE,calculated based off 10000:1 mol ratio,1.4170660197866445,4A3-SC11,Farbiak_Dendrimer_igrov1,mRNA,IGROV1,0.15,,,,,,0.0,,0.99071
Farbiak_dendrimer,DOPE,calculated based off 10000:1 mol ratio,1.4170660197866445,4A3-SC12,Farbiak_Dendrimer_igrov1,mRNA,IGROV1,0.15,,,,,,0.0,,0.92157
Farbiak_dendrimer,DOPE,calculated based off 10000:1 mol ratio,1.9810014688665831,4A3-SC6,Farbiak_Dendrimer_igrov1,mRNA,IGROV1,0.15,,,,,,0.0,,1.0
Farbiak_dendrimer,DOPE,calculated based off 10000:1 mol ratio,1.9810014688665831,4A3-SC7,Farbiak_Dendrimer_igrov1,mRNA,IGROV1,0.15,,,,,,0.0,,1.0
Farbiak_dendrimer,DOPE,calculated based off 10000:1 mol ratio,1.9810014688665831,4A3-SC8,Farbiak_Dendrimer_igrov1,mRNA,IGROV1,0.15,,,,,,0.0,,0.92727
Farbiak_dendrimer,DOPE,calculated based off 10000:1 mol ratio,1.9810014688665831,4A3-SC9,Farbiak_Dendrimer_igrov1,mRNA,IGROV1,0.15,,,,,,0.0,,0.88925
Farbiak_dendrimer,DOPE,calculated based off 10000:1 mol ratio,1.9810014688665831,4A3-SC11,Farbiak_Dendrimer_igrov1,mRNA,IGROV1,0.15,,,,,,0.0,,0.81115
Farbiak_dendrimer,DOPE,calculated based off 10000:1 mol ratio,1.9810014688665831,4A3-SC12,Farbiak_Dendrimer_igrov1,mRNA,IGROV1,0.15,,,,,,0.0,,0.82026
Farbiak_dendrimer,DOPE,calculated based off 10000:1 mol ratio,2.6026896854443837,4A3-SC6,Farbiak_Dendrimer_igrov1,mRNA,IGROV1,0.15,,,,,,0.0,,0.84756
Farbiak_dendrimer,DOPE,calculated based off 10000:1 mol ratio,2.6026896854443837,4A3-SC7,Farbiak_Dendrimer_igrov1,mRNA,IGROV1,0.15,,,,,,0.0,,0.81905
Farbiak_dendrimer,DOPE,calculated based off 10000:1 mol ratio,2.6026896854443837,4A3-SC8,Farbiak_Dendrimer_igrov1,mRNA,IGROV1,0.15,,,,,,2.0,,0.64545
Farbiak_dendrimer,DOPE,calculated based off 10000:1 mol ratio,2.6026896854443837,4A3-SC9,Farbiak_Dendrimer_igrov1,mRNA,IGROV1,0.15,,,,,,2.0,,0.5342
Farbiak_dendrimer,DOPE,calculated based off 10000:1 mol ratio,2.6026896854443837,4A3-SC11,Farbiak_Dendrimer_igrov1,mRNA,IGROV1,0.15,,,,,,2.0,,0.33127
Farbiak_dendrimer,DOPE,calculated based off 10000:1 mol ratio,2.6026896854443837,4A3-SC12,Farbiak_Dendrimer_igrov1,mRNA,IGROV1,0.15,,,,,,2.0,,0.52288
Han_amidine,DOPE,Computed with AID lipid molwt as 865,1.3862943611198906,1T-O9,Han_amidine,mRNA,HepG2,1.0,,,,,,0.0,,0.985
Han_amidine,DOPE,Computed with AID lipid molwt as 865,1.3862943611198906,2T-O9,Han_amidine,mRNA,HepG2,1.0,,,,,,0.0,,0.995
Han_amidine,DOPE,Computed with AID lipid molwt as 865,1.3862943611198906,3T-O9,Han_amidine,mRNA,HepG2,1.0,,,,,,0.0,,0.965
Han_amidine,DOPE,Computed with AID lipid molwt as 865,1.3862943611198906,4T-O9,Han_amidine,mRNA,HepG2,1.0,,,,,,0.0,,0.95
Han_amidine,DOPE,Computed with AID lipid molwt as 865,1.3862943611198906,5T-O9,Han_amidine,mRNA,HepG2,1.0,,,,,,0.0,,0.965
Han_amidine,DOPE,Computed with AID lipid molwt as 865,1.3862943611198906,6T-O9,Han_amidine,mRNA,HepG2,1.0,,,,,,0.0,,1.0
Han_amidine,DOPE,Computed with AID lipid molwt as 865,1.3862943611198906,9T-O9,Han_amidine,mRNA,HepG2,1.0,,,,,,0.0,,0.985
Han_amidine,DOPE,Computed with AID lipid molwt as 865,1.3862943611198906,10T-O9,Han_amidine,mRNA,HepG2,1.0,,,,,,0.0,,0.95
Han_amidine,DOPE,Computed with AID lipid molwt as 865,1.3862943611198906,15T-O9,Han_amidine,mRNA,HepG2,1.0,,,,,,0.0,,0.955
Han_amidine,DOPE,Computed with AID lipid molwt as 865,1.3862943611198906,16T-O9,Han_amidine,mRNA,HepG2,1.0,,,,,,0.0,,0.945
Han_amidine,DOPE,Computed with AID lipid molwt as 865,1.3862943611198906,17T-O9,Han_amidine,mRNA,HepG2,1.0,,,,,,0.0,,1.0
Han_amidine,DOPE,Computed with AID lipid molwt as 865,1.3862943611198906,18T-O9,Han_amidine,mRNA,HepG2,1.0,,,,,,0.0,,0.97
Han_amidine,DOPE,Computed with AID lipid molwt as 865,1.3862943611198906,19T-O9,Han_amidine,mRNA,HepG2,1.0,,,,,,0.0,,1.0
Han_amidine,DOPE,Computed with AID lipid molwt as 865,1.3862943611198906,20T-O9,Han_amidine,mRNA,HepG2,1.0,,,,,,0.0,,1.0
Han_amidine,DOPE,Computed with AID lipid molwt as 865,1.3862943611198906,21T-O9,Han_amidine,mRNA,HepG2,1.0,,,,,,0.0,,0.95
Han_amidine,DOPE,Computed with AID lipid molwt as 865,1.3862943611198906,22T-O9,Han_amidine,mRNA,HepG2,1.0,,,,,,0.0,,0.94
Han_amidine,DOPE,Computed with AID lipid molwt as 865,1.3862943611198906,23T-O9,Han_amidine,mRNA,HepG2,1.0,,,,,,0.0,,0.905
Han_amidine,DOPE,Computed with AID lipid molwt as 865,1.3862943611198906,24T-O9,Han_amidine,mRNA,HepG2,1.0,,,,,,0.0,,0.975
Han_amidine,DOPE,Computed with AID lipid molwt as 865,1.3862943611198906,25T-O9,Han_amidine,mRNA,HepG2,1.0,,,,,,0.0,,0.96
Han_amidine,DOPE,Computed with AID lipid molwt as 865,1.3862943611198906,1T-O12,Han_amidine,mRNA,HepG2,1.0,,,,,,0.0,,0.875
Han_amidine,DOPE,Computed with AID lipid molwt as 865,1.3862943611198906,2T-O12,Han_amidine,mRNA,HepG2,1.0,,,,,,0.0,,1.0
Han_amidine,DOPE,Computed with AID lipid molwt as 865,1.3862943611198906,3T-O12,Han_amidine,mRNA,HepG2,1.0,,,,,,0.0,,1.0
Han_amidine,DOPE,Computed with AID lipid molwt as 865,1.3862943611198906,4T-O12,Han_amidine,mRNA,HepG2,1.0,,,,,,0.0,,0.945
Han_amidine,DOPE,Computed with AID lipid molwt as 865,1.3862943611198906,5T-O12,Han_amidine,mRNA,HepG2,1.0,,,,,,0.0,,1.0
Han_amidine,DOPE,Computed with AID lipid molwt as 865,1.3862943611198906,6T-O12,Han_amidine,mRNA,HepG2,1.0,,,,,,0.0,,1.0
Han_amidine,DOPE,Computed with AID lipid molwt as 865,1.3862943611198906,9T-O12,Han_amidine,mRNA,HepG2,1.0,,,,,,0.0,,0.995
Han_amidine,DOPE,Computed with AID lipid molwt as 865,1.3862943611198906,10T-O12,Han_amidine,mRNA,HepG2,1.0,,,,,,0.0,,0.95
Han_amidine,DOPE,Computed with AID lipid molwt as 865,1.3862943611198906,15T-O12,Han_amidine,mRNA,HepG2,1.0,,,,,,0.0,,1.0
Han_amidine,DOPE,Computed with AID lipid molwt as 865,1.3862943611198906,16T-O12,Han_amidine,mRNA,HepG2,1.0,,,,,,0.0,,1.0
Han_amidine,DOPE,Computed with AID lipid molwt as 865,1.3862943611198906,17T-O12,Han_amidine,mRNA,HepG2,1.0,,,,,,0.0,,0.945
Han_amidine,DOPE,Computed with AID lipid molwt as 865,1.3862943611198906,18T-O12,Han_amidine,mRNA,HepG2,1.0,,,,,,0.0,,1.0
Han_amidine,DOPE,Computed with AID lipid molwt as 865,1.3862943611198906,19T-O12,Han_amidine,mRNA,HepG2,1.0,,,,,,0.0,,0.975
Han_amidine,DOPE,Computed with AID lipid molwt as 865,1.3862943611198906,20T-O12,Han_amidine,mRNA,HepG2,1.0,,,,,,0.0,,0.975
Han_amidine,DOPE,Computed with AID lipid molwt as 865,1.3862943611198906,21T-O12,Han_amidine,mRNA,HepG2,1.0,,,,,,0.0,,1.0
Han_amidine,DOPE,Computed with AID lipid molwt as 865,1.3862943611198906,22T-O12,Han_amidine,mRNA,HepG2,1.0,,,,,,0.0,,0.945
Han_amidine,DOPE,Computed with AID lipid molwt as 865,1.3862943611198906,23T-O12,Han_amidine,mRNA,HepG2,1.0,,,,,,0.0,,0.955
Han_amidine,DOPE,Computed with AID lipid molwt as 865,1.3862943611198906,24T-O12,Han_amidine,mRNA,HepG2,1.0,,,,,,0.0,,0.97
Han_amidine,DOPE,Computed with AID lipid molwt as 865,1.3862943611198906,25T-O12,Han_amidine,mRNA,HepG2,1.0,,,,,,0.0,,0.945
Han_amidine,DOPE,Computed with AID lipid molwt as 865,1.3862943611198906,1T-O14,Han_amidine,mRNA,HepG2,1.0,,,,,,0.0,,1.0
Han_amidine,DOPE,Computed with AID lipid molwt as 865,1.3862943611198906,2T-O14,Han_amidine,mRNA,HepG2,1.0,,,,,,0.0,,0.985
Han_amidine,DOPE,Computed with AID lipid molwt as 865,1.3862943611198906,3T-O14,Han_amidine,mRNA,HepG2,1.0,,,,,,0.0,,1.0
Han_amidine,DOPE,Computed with AID lipid molwt as 865,1.3862943611198906,4T-O14,Han_amidine,mRNA,HepG2,1.0,,,,,,0.0,,1.0
Han_amidine,DOPE,Computed with AID lipid molwt as 865,1.3862943611198906,5T-O14,Han_amidine,mRNA,HepG2,1.0,,,,,,0.0,,0.955
Han_amidine,DOPE,Computed with AID lipid molwt as 865,1.3862943611198906,6T-O14,Han_amidine,mRNA,HepG2,1.0,,,,,,0.0,,1.0
Han_amidine,DOPE,Computed with AID lipid molwt as 865,1.3862943611198906,9T-O14,Han_amidine,mRNA,HepG2,1.0,,,,,,0.0,,0.995
Han_amidine,DOPE,Computed with AID lipid molwt as 865,1.3862943611198906,10T-O14,Han_amidine,mRNA,HepG2,1.0,,,,,,0.0,,1.0
Han_amidine,DOPE,Computed with AID lipid molwt as 865,1.3862943611198906,15T-O14,Han_amidine,mRNA,HepG2,1.0,,,,,,0.0,,0.925
Han_amidine,DOPE,Computed with AID lipid molwt as 865,1.3862943611198906,16T-O14,Han_amidine,mRNA,HepG2,1.0,,,,,,0.0,,0.93
Han_amidine,DOPE,Computed with AID lipid molwt as 865,1.3862943611198906,17T-O14,Han_amidine,mRNA,HepG2,1.0,,,,,,0.0,,0.975
Han_amidine,DOPE,Computed with AID lipid molwt as 865,1.3862943611198906,18T-O14,Han_amidine,mRNA,HepG2,1.0,,,,,,0.0,,0.965
Han_amidine,DOPE,Computed with AID lipid molwt as 865,1.3862943611198906,19T-O14,Han_amidine,mRNA,HepG2,1.0,,,,,,0.0,,0.83
Han_amidine,DOPE,Computed with AID lipid molwt as 865,1.3862943611198906,20T-O14,Han_amidine,mRNA,HepG2,1.0,,,,,,0.0,,1.0
Han_amidine,DOPE,Computed with AID lipid molwt as 865,1.3862943611198906,21T-O14,Han_amidine,mRNA,HepG2,1.0,,,,,,0.0,,0.935
Han_amidine,DOPE,Computed with AID lipid molwt as 865,1.3862943611198906,22T-O14,Han_amidine,mRNA,HepG2,1.0,,,,,,0.0,,0.955
Han_amidine,DOPE,Computed with AID lipid molwt as 865,1.3862943611198906,23T-O14,Han_amidine,mRNA,HepG2,1.0,,,,,,0.0,,0.96
Han_amidine,DOPE,Computed with AID lipid molwt as 865,1.3862943611198906,24T-O14,Han_amidine,mRNA,HepG2,1.0,,,,,,0.0,,0.99
Han_amidine,DOPE,Computed with AID lipid molwt as 865,1.3862943611198906,25T-O14,Han_amidine,mRNA,HepG2,1.0,,,,,,0.0,,0.95
Han_amidine,DOPE,Computed with AID lipid molwt as 865,1.3862943611198906,1T-O16,Han_amidine,mRNA,HepG2,1.0,,,,,,0.0,,0.965
Han_amidine,DOPE,Computed with AID lipid molwt as 865,1.3862943611198906,2T-O16,Han_amidine,mRNA,HepG2,1.0,,,,,,0.0,,0.96
Han_amidine,DOPE,Computed with AID lipid molwt as 865,1.3862943611198906,3T-O16,Han_amidine,mRNA,HepG2,1.0,,,,,,0.0,,1.0
Han_amidine,DOPE,Computed with AID lipid molwt as 865,1.3862943611198906,4T-O16,Han_amidine,mRNA,HepG2,1.0,,,,,,0.0,,0.96
Han_amidine,DOPE,Computed with AID lipid molwt as 865,1.3862943611198906,5T-O16,Han_amidine,mRNA,HepG2,1.0,,,,,,0.0,,1.0
