global_actual,global_preds
0.9955,0.1753937417125401
0.991,0.150596457491357
0.968,0.1759953878629902
0.9845,0.1509312023644103
0.9445,0.1571336712437396
0.9585,0.1770653150272051
1.0,0.1517989847742681
0.9495,0.1563253262318219
0.937,0.1509088008375337
0.8705,0.1447042619095176
0.933,0.1174057738611233
0.959,0.0709484452052544
0.915,-0.0243984473115864
0.9865,0.0779719583951861
0.33333,-3.3713527061989
0.54902,-3.4530086747112474
0.3,-3.540582894418253
0.76471,-3.564394430455073
0.68627,-3.634872856076544
0.53922,-3.640434266878473
0.95,0.186507923113183
0.95,0.1797472161043369
0.95,0.1724005143131523
0.95,0.1724419512877314
0.95,0.1743527052278209
0.95,0.1736088197319622
0.95,0.1750207729404804
0.95,0.1705703482684546
0.95,0.1687031823535375
0.95,0.1672976192953151
0.95,0.170345297975371
0.95,0.1746729237592197
0.95,0.1813381565225529
0.95,0.1797769348033076
0.95,0.1845840288640393
0.95,0.1958455797307448
0.95,0.2013513692244855
0.95,0.2086926618884483
0.95,0.2145774412958648
0.95,0.2137574140091856
0.95,0.2110101443946146
0.95,0.212702328194032
0.95,0.2160239193163891
0.95,0.2186073940785772
0.95,0.2252266897614897
0.95,0.2344701681640244
0.95,0.1975422726362128
0.95,0.2138358238533476
0.95,0.2240388328236177
0.95,0.2348659434724832
0.95,0.2458504408230139
0.95,0.2519231243998502
0.95,0.2548872136139226
0.95,0.2567958615044772
0.95,0.2597591902006604
0.95,0.2620472285143121
0.95,0.2677974682574147
0.95,0.2769058669829322
0.95,0.2831162965494966
0.95,0.2282799935738469
0.95,0.2358722481403246
0.95,0.2530246738078082
0.95,0.2715518165580305
0.95,0.2864495609464049
0.95,0.2975453729150044
0.95,0.3009919859778243
0.95,0.3033701749117776
0.95,0.3040840132009406
0.95,0.3099003324982052
0.95,0.3176709802604099
0.95,0.315287112192885
0.95,0.3131199872230626
0.95,0.2491778460821179
0.95,0.2650311091938723
0.95,0.292650994801394
0.95,0.3173699951813722
0.95,0.3307982457579022
0.95,0.3358672819793977
0.95,0.3388641724649391
0.95,0.3427103409251235
0.95,0.3454221047046106
0.95,0.3476734536553459
0.95,0.3468330048883612
0.95,0.341833234295964
0.95,0.3355574406920681
0.95,0.7033272044746333
0.95,0.7718479760529428
0.95,0.7864699359549879
0.99583,1.2489096271584486
1.0,1.1225707347295812
1.0,1.1040788814881122
1.0,1.2785544203951071
0.97837,1.131290959755353
0.95473,1.0513356752690983
1.0,1.2943333419574483
0.9782,1.202676669598017
1.0,1.2278448193641476
0.93083,0.8835337208299322
0.95127,1.0161768330846044
1.0,1.131336889749921
1.0,1.3671704396284543
0.976,1.2678849263998853
0.99673,1.2332081304440972
1.0,1.28781110775743
0.96133,1.1619532992145194
0.99187,1.1881920115397444
0.98033,1.0875855516674062
1.0,1.1319019599116589
1.0,-0.6746140493393963
1.0,-0.7807524927288741
1.0,-0.8693501399643934
1.0,-0.8484961727165821
0.92244,-0.9652542432500364
0.95637,-0.805139570130239
1.0,-0.8736512871128226
