smiles,quantified_toxicity,Formulation,Ionizable_Lipid_Mol_Ratio,Phospholipid_Mol_Ratio,Cholesterol_Mol_Ratio,PEG_Lipid_Mol_Ratio,Helper_lipid_ID,Ionizable_Lipid_to_mRNA_weight_ratio,Comment,Dose/Cells,Lipid_name,Num_tails,Num_carbon_in_tail,MolWt,Experiment_ID,Cargo_type,Model_type,Experiment_weight,Sample_weight,Helper_lipid_ID_DOPE,Helper_lipid_ID_DSPC,Helper_lipid_ID_MDOA,Cargo_type_mRNA,Cargo_type_siRNA,Model_type_HeLa,Model_type_HepG2,Model_type_IGROV1,Model_type_MDA_MB,toxicity_class,unnormalized_toxicity
CCCCc1ccc(C#CCN(CC#Cc2ccc(CCCC)cc2)CCN(CC#Cc2ccc(CCCC)cc2)CC#Cc2ccc(CCCC)cc2)cc1,0.932,Han_a3,33.389464594127794,20.787634408602145,40.0,1.8559199999999996,DOPE,10.0,,3.4339872044851463,A24-4,4.0,10,6.609510955158677,Han_a3,mRNA,HepG2,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.932
CCCCCCc1ccc(C#CCN(CC#Cc2ccc(CCCCCC)cc2)CCN(CC#Cc2ccc(CCCCCC)cc2)CC#Cc2ccc(CCCCCC)cc2)cc1,0.9484999999999999,Han_a3,28.99865937918945,20.78763440860215,40.0,1.8559199999999991,DOPE,10.0,,3.4339872044851463,B24-4,4.0,12,6.750324559033267,Han_a3,mRNA,HepG2,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.9484999999999999
CCCC1CCC(c2ccc(C#CCN(CC#Cc3ccc(C4CCC(CCC)CC4)cc3)CCN(CC#Cc3ccc(C4CCC(CCC)CC4)cc3)CC#Cc3ccc(C4CCC(CCC)CC4)cc3)cc2)CC1,0.9109999999999999,Han_a3,24.413671719304354,20.78763440860215,40.0,1.85592,DOPE,10.0,,3.4339872044851463,C24-4,4.0,13,6.922245782684447,Han_a3,mRNA,HepG2,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.9109999999999999
CCCCc1ccc(C#CCN(CC#Cc2ccc(CCCC)cc2)CCCN(CC#Cc2ccc(CCCC)cc2)CC#Cc2ccc(CCCC)cc2)cc1,0.8905,Han_a3,32.769248901207305,20.787634408602145,40.0,1.8559199999999996,DOPE,10.0,,3.4339872044851463,A25-4,4.0,10,6.628235801722107,Han_a3,mRNA,HepG2,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.8905
CCCCCCc1ccc(C#CCN(CC#Cc2ccc(CCCCCC)cc2)CCCN(CC#Cc2ccc(CCCCCC)cc2)CC#Cc2ccc(CCCCCC)cc2)cc1,0.9315000000000001,Han_a3,28.529692873687267,20.78763440860215,40.0,1.8559199999999996,DOPE,10.0,,3.4339872044851463,B25-4,4.0,12,6.766609830002923,Han_a3,mRNA,HepG2,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.9315000000000001
CCCC1CCC(c2ccc(C#CCN(CC#Cc3ccc(C4CCC(CCC)CC4)cc3)CCCN(CC#Cc3ccc(C4CCC(CCC)CC4)cc3)CC#Cc3ccc(C4CCC(CCC)CC4)cc3)cc2)CC1,0.946,Han_a3,24.08042638204868,20.78763440860215,40.0,1.85592,DOPE,10.0,,3.4339872044851463,C25-4,4.0,13,6.93597629358081,Han_a3,mRNA,HepG2,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.946
CCCCc1ccc(C#CCN(CC#Cc2ccc(CCCC)cc2)CCOCCOCCN(CC#Cc2ccc(CCCC)cc2)CC#Cc2ccc(CCCC)cc2)cc1,0.9109999999999999,Han_a3,29.84180428495971,20.78763440860215,40.0,1.85592,DOPE,10.0,,3.4339872044851463,A26-4,4.0,10,6.721697952883305,Han_a3,mRNA,HepG2,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.9109999999999999
CCCCCCc1ccc(C#CCN(CC#Cc2ccc(CCCCCC)cc2)CCOCCOCCN(CC#Cc2ccc(CCCCCC)cc2)CC#Cc2ccc(CCCCCC)cc2)cc1,0.9085,Han_a3,26.284784405199694,20.78763440860215,40.0,1.8559199999999996,DOPE,10.0,,3.4339872044851463,B26-4,4.0,12,6.848474378967058,Han_a3,mRNA,HepG2,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.9085
CCCC1CCC(c2ccc(C#CCN(CC#Cc3ccc(C4CCC(CCC)CC4)cc3)CCOCCOCCN(CC#Cc3ccc(C4CCC(CCC)CC4)cc3)CC#Cc3ccc(C4CCC(CCC)CC4)cc3)cc2)CC1,0.9285,Han_a3,22.461246326139023,20.787634408602145,40.0,1.8559199999999996,DOPE,10.0,,3.4339872044851463,C26-4,4.0,13,7.005518810492923,Han_a3,mRNA,HepG2,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.9285
CCCCc1ccc(C#CCN(CC#Cc2ccc(CCCC)cc2)CCN(C)CCN(CC#Cc2ccc(CCCC)cc2)CC#Cc2ccc(CCCC)cc2)cc1,0.981,Han_a3,31.001132525531936,20.78763440860215,40.0,1.8559199999999991,DOPE,10.0,,3.4339872044851463,A27-4,4.0,10,6.683631247153966,Han_a3,mRNA,HepG2,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.981
CCCCCCc1ccc(C#CCN(CC#Cc2ccc(CCCCCC)cc2)CCN(C)CCN(CC#Cc2ccc(CCCCCC)cc2)CC#Cc2ccc(CCCCCC)cc2)cc1,0.894,Han_a3,27.18006396963201,20.78763440860215,40.0,1.85592,DOPE,10.0,,3.4339872044851463,B27-4,4.0,12,6.815016989031932,Han_a3,mRNA,HepG2,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.894
CCCC1CCC(c2ccc(C#CCN(CC#Cc3ccc(C4CCC(CCC)CC4)cc3)CCN(C)CCN(CC#Cc3ccc(C4CCC(CCC)CC4)cc3)CC#Cc3ccc(C4CCC(CCC)CC4)cc3)cc2)CC1,0.9565,Han_a3,23.111781913005817,20.78763440860215,40.0,1.85592,DOPE,10.0,,3.4339872044851463,C27-4,4.0,13,6.976993986915499,Han_a3,mRNA,HepG2,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.9565
CCCCc1ccc(C#CCN(CC#Cc2ccc(CCCC)cc2)CCCN(C)CCCN(CC#Cc2ccc(CCCC)cc2)CC#Cc2ccc(CCCC)cc2)cc1,0.9834999999999999,Han_a3,29.948564028707327,20.78763440860215,40.0,1.85592,DOPE,10.0,,3.4339872044851463,A28-4,4.0,10,6.71813112299784,Han_a3,mRNA,HepG2,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.9834999999999999
CCCCCCc1ccc(C#CCN(CC#Cc2ccc(CCCCCC)cc2)CCCN(C)CCCN(CC#Cc2ccc(CCCCCC)cc2)CC#Cc2ccc(CCCCCC)cc2)cc1,0.9590000000000001,Han_a3,26.367575009110436,20.787634408602152,40.0,1.85592,DOPE,10.0,,3.4339872044851463,B28-4,4.0,12,6.845332917199116,Han_a3,mRNA,HepG2,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.9590000000000001
CCCC1CCC(c2ccc(C#CCN(CC#Cc3ccc(C4CCC(CCC)CC4)cc3)CCCN(C)CCCN(CC#Cc3ccc(C4CCC(CCC)CC4)cc3)CC#Cc3ccc(C4CCC(CCC)CC4)cc3)cc2)CC1,0.946,Han_a3,22.521674709168465,20.78763440860215,40.0,1.8559199999999996,DOPE,10.0,,3.4339872044851463,C28-4,4.0,13,7.002834523031943,Han_a3,mRNA,HepG2,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.946
CCCCc1ccc(C#CCC(CC#Cc2ccc(CCCC)cc2)CCN(CCN(CC#Cc2ccc(CCCC)cc2)CC#Cc2ccc(CCCC)cc2)CCN(CC#Cc2ccc(CCCC)cc2)CC#Cc2ccc(CCCC)cc2)cc1,0.915,Han_a3,21.208454035893674,20.787634408602152,40.0,1.85592,DOPE,10.0,,3.4339872044851463,A29-6,6.0,10,7.062859789482538,Han_a3,mRNA,HepG2,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.915
CCCCCCc1ccc(C#CCC(CC#Cc2ccc(CCCCCC)cc2)CCN(CCN(CC#Cc2ccc(CCCCCC)cc2)CC#Cc2ccc(CCCCCC)cc2)CCN(CC#Cc2ccc(CCCCCC)cc2)CC#Cc2ccc(CCCCCC)cc2)cc1,0.9,Han_a3,18.534586069699447,20.787634408602145,40.0,1.8559199999999991,DOPE,10.0,,3.4339872044851463,B29-6,6.0,12,7.1975131953782565,Han_a3,mRNA,HepG2,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.9
CCCC1CCC(c2ccc(C#CCC(CC#Cc3ccc(C4CCC(CCC)CC4)cc3)CCN(CCN(CC#Cc3ccc(C4CCC(CCC)CC4)cc3)CC#Cc3ccc(C4CCC(CCC)CC4)cc3)CCN(CC#Cc3ccc(C4CCC(CCC)CC4)cc3)CC#Cc3ccc(C4CCC(CCC)CC4)cc3)cc2)CC1,0.9405,Han_a3,15.706565686698903,20.78763440860215,40.0,1.8559199999999996,DOPE,10.0,,3.4339872044851463,C29-6,6.0,13,7.3629586730787295,Han_a3,mRNA,HepG2,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.9405
CCCCc1ccc(C#CCN(CC#Cc2ccc(CCCC)cc2)CCCN2CCN(CCCN(CC#Cc3ccc(CCCC)cc3)CC#Cc3ccc(CCCC)cc3)CC2)cc1,0.978,Han_a3,28.076927440857784,20.78763440860215,40.0,1.85592,DOPE,10.0,,3.4339872044851463,A30-4,4.0,10,6.782588802689242,Han_a3,mRNA,HepG2,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.978
CCCCCCc1ccc(C#CCN(CC#Cc2ccc(CCCCCC)cc2)CCCN2CCN(CCCN(CC#Cc3ccc(CCCCCC)cc3)CC#Cc3ccc(CCCCCC)cc3)CC2)cc1,0.9865,Han_a3,24.905844201593062,20.78763440860215,40.0,1.8559199999999991,DOPE,10.0,,3.4339872044851463,B30-4,4.0,12,6.902306461099508,Han_a3,mRNA,HepG2,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.9865
CCCC1CCC(c2ccc(C#CCN(CC#Cc3ccc(C4CCC(CCC)CC4)cc3)CCCN3CCN(CCCN(CC#Cc4ccc(C5CCC(CCC)CC5)cc4)CC#Cc4ccc(C5CCC(CCC)CC5)cc4)CC3)cc2)CC1,0.956,Han_a3,21.446561266603467,20.787634408602145,40.0,1.8559199999999996,DOPE,10.0,,3.4339872044851463,C30-4,4.0,13,7.0517049622564905,Han_a3,mRNA,HepG2,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.956
CCCCCCN(CCCCCC)CCCCC(NC(C)=O)C(N)=O,0.5980392157,Lin_peptide,46.3,9.4,42.7,1.6,DSPC,14.826353691613562,,4.784243385351332,a6-1,2.0,6,5.8765221604850835,Lin_peptide,mRNA,MDA_MB,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,0.5980392157
CCCCCCCCN(CCCCCCCC)CCCCC(NC(C)=O)C(N)=O,0.7058823529,Lin_peptide,46.3,9.4,42.7,1.6,DSPC,16.217386229394176,,4.873203656520099,a8-1,2.0,8,6.022660358233606,Lin_peptide,mRNA,MDA_MB,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0.7058823529
CCCCCCCCCCN(CCCCCCCCCC)CCCCC(NC(C)=O)C(N)=O,0.33333333330000003,Lin_peptide,46.3,9.4,42.7,1.6,DSPC,17.46273874353365,,4.946643538642773,a10-1,2.0,10,6.150139974806658,Lin_peptide,mRNA,MDA_MB,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,0.33333333330000003
CCCCCCCCCCCCN(CCCCCCCCCCCC)CCCCC(NC(C)=O)C(N)=O,0.5490196078,Lin_peptide,46.3,9.4,42.7,1.6,DSPC,18.58415766540049,,5.008454660396552,a12-1,2.0,12,6.263190621988187,Lin_peptide,mRNA,MDA_MB,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,0.5490196078
CCCCCCCCCCCCCCN(CCCCCCCCCCCCCC)CCCCC(NC(C)=O)C(N)=O,0.9901960784,Lin_peptide,46.3,9.4,42.7,1.6,DSPC,19.59926631223578,,5.061291211889106,a14-1,2.0,14,6.364749035680035,Lin_peptide,mRNA,MDA_MB,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.9901960784
CCCCCCCCCCCCCCCCN(CCCCCCCCCCCCCCCC)CCCCC(NC(C)=O)C(N)=O,0.3,Lin_peptide,46.3,9.4,42.7,1.6,DSPC,20.52249784108952,,5.1070356838221835,a16-1,2.0,16,6.456937616348224,Lin_peptide,mRNA,MDA_MB,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,0.0
CCCCCCCCCCCCCCCCCCN(CCCCCCCCCCCCCCCCCC)CCCCC(NC(C)=O)C(N)=O,0.8725490196,Lin_peptide,46.3,9.4,42.7,1.6,DSPC,21.365785846568414,,5.147065819677221,a18-1,2.0,18,6.5413401963840245,Lin_peptide,mRNA,MDA_MB,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.8725490196
CCCCCCCCCCCCN(CCCCCCCCCCCC)CCCC(NC(C)=O)C(N)=O,0.8725490196,Lin_peptide,46.3,9.4,42.7,1.6,DSPC,18.314397234029645,,4.993931071314674,a12orn-1,2.0,12,6.236103409966799,Lin_peptide,mRNA,MDA_MB,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.8725490196
CCCCCCCCCCCCN(CCCCCCCCCCCC)CCC(NC(C)=O)C(N)=O,0.8921568627,Lin_peptide,46.3,9.4,42.7,1.6,DSPC,18.03775413846915,,4.978814562961159,a12dab-1,2.0,12,6.208262004496586,Lin_peptide,mRNA,MDA_MB,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.8921568627
CCCCCCCCCCCCN(CCCCCCCCCCCC)CC(NC(C)=O)C(N)=O,0.862745098,Lin_peptide,46.3,9.4,42.7,1.6,DSPC,17.75396156871659,,4.963066231926351,a12dap-1,2.0,12,6.179623201519233,Lin_peptide,mRNA,MDA_MB,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.862745098
CCCCCCCCC(O)CN(CCCCC(NC(C)=O)C(N)=O)CC(O)CCCCCCCC,0.9901960784,Lin_peptide,46.3,9.4,42.7,1.6,DSPC,18.1162491771477,,4.983127009570229,e10-1,2.0,10,6.216168879769052,Lin_peptide,mRNA,MDA_MB,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.9901960784
CCCCCCCCCCC(O)CN(CCCCC(NC(C)=O)C(N)=O)CC(O)CCCCCCCCCC,0.9901960784,Lin_peptide,46.3,9.4,42.7,1.6,DSPC,19.175103449968475,,5.039551997678304,e12-1,2.0,12,6.3223659382008695,Lin_peptide,mRNA,MDA_MB,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.9901960784
CCCCCCCCCCCCC(O)CN(CCCCC(NC(C)=O)C(N)=O)CC(O)CCCCCCCCCCCC,0.8921568627,Lin_peptide,46.3,9.4,42.7,1.6,DSPC,20.13622057686398,,5.08815028433543,e14-1,2.0,14,6.418360041960125,Lin_peptide,mRNA,MDA_MB,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.8921568627
CCCCCCCCCCCC(=O)NCCN(CCCCC(NC(C)=O)C(N)=O)CCNC(=O)CCCCCCCCCCC,0.6862745098,Lin_peptide,46.3,9.4,42.7,1.6,DSPC,20.552113027071147,,5.108468979402199,aam12-1,2.0,12,6.459896629620787,Lin_peptide,mRNA,MDA_MB,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,0.6862745098
CCCCCCCCCCCCOC(=O)CCN(CCCCC(NC(C)=O)C(N)=O)CCC(=O)OCCCCCCCCCCCC,0.8921568627,Lin_peptide,46.3,9.4,42.7,1.6,DSPC,21.011222072425294,,5.130429796237752,aat12-1,2.0,12,6.505809470866658,Lin_peptide,mRNA,MDA_MB,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.8921568627
CCCCCCN(CCCCCC)CCCCC(NC(=O)C(CCCCN(CCCCCC)CCCCCC)NC(C)=O)C(N)=O,0.9901960784,Lin_peptide,46.3,9.4,42.7,1.6,DSPC,20.770025894616925,,5.11895267685231,a6-2,4.0,6,6.481678196144501,Lin_peptide,mRNA,MDA_MB,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.9901960784
CCCCCCCCN(CCCCCCCC)CCCCC(NC(=O)C(CCCCN(CCCCCCCC)CCCCCCCC)NC(C)=O)C(N)=O,0.3921568627,Lin_peptide,46.3,9.4,42.7,1.6,DSPC,22.34744750563535,,5.191731545204616,a8-2,4.0,8,6.64024439335111,Lin_peptide,mRNA,MDA_MB,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,0.3921568627
CCCCCCCCCCN(CCCCCCCCCC)CCCCC(NC(=O)C(CCCCN(CCCCCCCCCC)CCCCCCCCCC)NC(C)=O)C(N)=O,0.3,Lin_peptide,46.3,9.4,42.7,1.6,DSPC,23.6856984897457,,5.249576537730915,a10-2,4.0,10,6.777074676135143,Lin_peptide,mRNA,MDA_MB,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,0.2941176471
CCCCCCCCCCCCN(CCCCCCCCCCCC)CCCCC(NC(=O)C(CCCCN(CCCCCCCCCCCC)CCCCCCCCCCCC)NC(C)=O)C(N)=O,0.637254902,Lin_peptide,46.3,9.4,42.7,1.6,DSPC,24.83534074031804,,5.296729736542932,a12-2,4.0,12,6.897416012503312,Lin_peptide,mRNA,MDA_MB,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,0.637254902
CCCCCCCCCCCCCCN(CCCCCCCCCCCCCC)CCCCC(NC(=O)C(CCCCN(CCCCCCCCCCCCCC)CCCCCCCCCCCCCC)NC(C)=O)C(N)=O,0.8333333333,Lin_peptide,46.3,9.4,42.7,1.6,DSPC,25.83362229912433,,5.335945361965866,a14-2,4.0,14,7.004818466824179,Lin_peptide,mRNA,MDA_MB,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.8333333333
CCCCCCCCCCCCCCCCN(CCCCCCCCCCCCCCCC)CCCCC(NC(=O)C(CCCCN(CCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCC)NC(C)=O)C(N)=O,0.9411764706,Lin_peptide,46.3,9.4,42.7,1.6,DSPC,26.70858891396786,,5.369095962135027,a16-2,4.0,16,7.10179622797979,Lin_peptide,mRNA,MDA_MB,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.9411764706
CCCCCCCCCCCCCCCCCCN(CCCCCCCCCCCCCCCCCC)CCCCC(NC(=O)C(CCCCN(CCCCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCCCC)NC(C)=O)C(N)=O,0.8529411765,Lin_peptide,46.3,9.4,42.7,1.6,DSPC,27.481760561417317,,5.397502232285546,a18-2,4.0,18,7.190195134995972,Lin_peptide,mRNA,MDA_MB,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.8529411765
CCCCCCCCCCCCN(CCCCCCCCCCCC)CCCC(NC(=O)C(CCCN(CCCCCCCCCCCC)CCCCCCCCCCCC)NC(C)=O)C(N)=O,0.931372549,Lin_peptide,46.3,9.4,42.7,1.6,DSPC,24.563392596141927,,5.2857747394806625,a12orn-2,4.0,12,6.868660957841048,Lin_peptide,mRNA,MDA_MB,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.931372549
CCCCCCCCCCCCN(CCCCCCCCCCCC)CCC(NC(=O)C(CCN(CCCCCCCCCCCC)CCCCCCCCCCCC)NC(C)=O)C(N)=O,0.9705882352999999,Lin_peptide,46.3,9.4,42.7,1.6,DSPC,24.281512641357622,,5.274291549895496,a12dab-2,4.0,12,6.839054507686912,Lin_peptide,mRNA,MDA_MB,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.9705882352999999
CCCCCCCCCCCCN(CCCCCCCCCCCC)CC(NC(=O)C(CN(CCCCCCCCCCCC)CCCCCCCCCCCC)NC(C)=O)C(N)=O,0.931372549,Lin_peptide,46.3,9.4,42.7,1.6,DSPC,23.989146676953386,,5.262240209003606,a12dap-2,4.0,12,6.808544702510611,Lin_peptide,mRNA,MDA_MB,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.931372549
CCCCCCCCC(O)CN(CCCCC(NC(=O)C(CCCCN(CC(O)CCCCCCCC)CC(O)CCCCCCCC)NC(C)=O)C(N)=O)CC(O)CCCCCCCC,0.8333333333,Lin_peptide,46.3,9.4,42.7,1.6,DSPC,24.361804420957924,,5.277575919073154,e10-2,4.0,10,6.847467975267553,Lin_peptide,mRNA,MDA_MB,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.8333333333
CCCCCCCCCCC(O)CN(CCCCC(NC(=O)C(CCCCN(CC(O)CCCCCCCCCC)CC(O)CCCCCCCCCC)NC(C)=O)C(N)=O)CC(O)CCCCCCCCCC,0.931372549,Lin_peptide,46.3,9.4,42.7,1.6,DSPC,25.421226920087857,,5.319931173064064,e12-2,4.0,12,6.960072548927725,Lin_peptide,mRNA,MDA_MB,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.931372549
CCCCCCCCCCCCC(O)CN(CCCCC(NC(=O)C(CCCCN(CC(O)CCCCCCCCCCCC)CC(O)CCCCCCCCCCCC)NC(C)=O)C(N)=O)CC(O)CCCCCCCCCCCC,0.9509803922000001,Lin_peptide,46.3,9.4,42.7,1.6,DSPC,26.34621395346355,,5.355499418350563,e14-2,4.0,14,7.061270900059409,Lin_peptide,mRNA,MDA_MB,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.9509803922000001
CCCCCCCCCCCC(=O)NCCN(CCCCC(NC(=O)C(CCCCN(CCNC(=O)CCCCCCCCCCC)CCNC(=O)CCCCCCCCCCC)NC(C)=O)C(N)=O)CCNC(=O)CCCCCCCCCCC,0.6666666667,Lin_peptide,46.3,9.4,42.7,1.6,DSPC,26.736155265927263,,5.3701227424950915,aam12-2,4.0,12,7.104901406810364,Lin_peptide,mRNA,MDA_MB,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,0.6666666667
CCCCCCCCCCCCOC(=O)CCN(CCCCC(NC(=O)C(CCCCN(CCC(=O)OCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCC)NC(C)=O)C(N)=O)CCC(=O)OCCCCCCCCCCCC,0.7843137255000001,Lin_peptide,46.3,9.4,42.7,1.6,DSPC,27.15962610278927,,5.3857649388262745,aat12-2,4.0,12,7.153025030514727,Lin_peptide,mRNA,MDA_MB,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0.7843137255000001
CCCCCCN(CCCCCC)CCCCC(NC(=O)C(CCCCN(CCCCCC)CCCCCC)NC(=O)C(CCCCN(CCCCCC)CCCCCC)NC(C)=O)C(N)=O,0.8529411765,Lin_peptide,46.3,9.4,42.7,1.6,DSPC,24.443114323261696,,5.280890978147717,a6-3,6.0,6,6.856003984991935,Lin_peptide,mRNA,MDA_MB,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.8529411765
CCCCCCCCN(CCCCCCCC)CCCCC(NC(=O)C(CCCCN(CCCCCCCC)CCCCCCCC)NC(=O)C(CCCCN(CCCCCCCC)CCCCCCCC)NC(C)=O)C(N)=O,0.35294117649999995,Lin_peptide,46.3,9.4,42.7,1.6,DSPC,25.965018595584567,,5.340994353575807,a8-3,6.0,8,7.019197364349523,Lin_peptide,mRNA,MDA_MB,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,0.35294117649999995
CCCCCCCCCCN(CCCCCCCCCC)CCCCC(NC(=O)C(CCCCN(CCCCCCCCCC)CCCCCCCCCC)NC(=O)C(CCCCN(CCCCCCCCCC)CCCCCCCCCC)NC(C)=O)C(N)=O,0.3,Lin_peptide,46.3,9.4,42.7,1.6,DSPC,27.215686718154117,,5.387817490368832,a10-3,6.0,10,7.1594575209424836,Lin_peptide,mRNA,MDA_MB,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,0.26470588240000004
CCCCCCCCCCCCN(CCCCCCCCCCCC)CCCCC(NC(=O)C(CCCCN(CCCCCCCCCCCC)CCCCCCCCCCCC)NC(=O)C(CCCCN(CCCCCCCCCCCC)CCCCCCCCCCCC)NC(C)=O)C(N)=O,0.3921568627,Lin_peptide,46.3,9.4,42.7,1.6,DSPC,28.261696118168203,,5.4253621305482636,a12-3,6.0,12,7.282442915906654,Lin_peptide,mRNA,MDA_MB,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,0.3921568627
CCCCCCCCCCCCCCN(CCCCCCCCCCCCCC)CCCCC(NC(=O)C(CCCCN(CCCCCCCCCCCCCC)CCCCCCCCCCCCCC)NC(=O)C(CCCCN(CCCCCCCCCCCCCC)CCCCCCCCCCCCCC)NC(C)=O)C(N)=O,0.9901960784,Lin_peptide,46.3,9.4,42.7,1.6,DSPC,29.14948279408737,,5.456157783854259,a14-3,6.0,14,7.391945919977568,Lin_peptide,mRNA,MDA_MB,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.9901960784
CCCCCCCCCCCCCCCCN(CCCCCCCCCCCCCCCC)CCCCC(NC(=O)C(CCCCN(CCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCC)NC(=O)C(CCCCN(CCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCC)NC(C)=O)C(N)=O,0.9901960784,Lin_peptide,46.3,9.4,42.7,1.6,DSPC,29.91242240379319,,5.481885559427998,a16-3,6.0,16,7.490632690975251,Lin_peptide,mRNA,MDA_MB,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.9901960784
